date,video_id,title,published_at,duration,total_views,daily_views,like_count,comment_count,category_id,live_broadcast_content,privacy_status,upload_status,tags
2026-06-28,bkADPxWSeak,Behind The Scenes @ CMA Music Festival,2008-09-02T17:53:24Z,PT1M33S,321327,6,3802,272,10,none,public,processed,"[""Taylor"", ""Swift"", ""CMA"", ""Music"", ""Festival""]"
2026-06-28,Ivz6lNNAYaE,MySpace Presents: The Fit Featuring Taylor Swift,2008-06-26T23:02:37Z,PT4M12S,699121,6,5414,567,10,none,public,processed,"[""Taylor"", ""Swift"", ""MySpace"", ""The"", ""Fit"", ""fashion"", ""seventeen"", ""cover""]"
2026-06-28,ueZmiOaDDlU,What Fans Can Expect on the RED Tour,2013-03-15T20:51:38Z,PT42S,175665,5,5052,523,10,none,public,processed,"[""taylor"", ""swift"", ""red"", ""tour""]"
2026-06-28,Eo2D8Ez3WAo,"Taylor Swift - #VevoCertified, Pt. 4: Taylor Superfans aka Swifties",2012-10-29T15:45:07Z,PT3M8S,653709,5,6733,927,10,none,public,processed,"[""Taylor"", ""Swift"", ""#VEVOCertified"", ""Pt."", ""Superfans"", ""Big"", ""Machine"", ""Records"", ""LLC."", ""Country"", ""Pop""]"
2026-06-28,k2zfi4gLekU,"""All Too Well"" Song Preview from RED - Now Available",2012-10-24T18:49:35Z,PT1M42S,142417,5,3717,450,10,none,public,processed,"[""taylor"", ""swift"", ""all"", ""too"", ""well"", ""song"", ""preview"", ""lip"", ""audio"", ""red"", ""album""]"
2026-06-28,weQBrpLffrA,Taylor Swift Billboard Woman of the Year,2012-06-04T17:04:19Z,PT5M27S,1009933,5,37313,2044,10,none,public,processed,"[""taylor"", ""swift"", ""billboard"", ""music"", ""awards"", ""woman"", ""of"", ""the"", ""year"", ""Taylor Swift (Musical Artist)"", ""Award""]"
2026-06-28,dLfkQNnzh2o,Safe & Sound (The Hunger Games: Songs From District 12 And Beyond - The Collaboration),2012-02-29T08:00:00Z,PT4M17S,2459614,5,22520,959,10,none,public,processed,"[""Taylor"", ""Swift"", ""Safe"", ""Sound"", ""Universal"", ""Records"", ""Pop""]"
2026-06-28,KFoOCZeKgzQ,Speak Now World Tour Live CD+DVD,2011-09-21T14:27:30Z,PT1M12S,277681,5,5525,688,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""live"", ""tour"", ""dvd"", ""cd"", ""concert""]"
2026-06-28,jkin5pRLrQg,Taylor Swift Speak Now Fan Videos : Shot on a Bloggie,2011-02-14T03:00:29Z,PT4M16S,57758,5,1856,107,10,none,public,processed,"[""speak"", ""now"", ""album"", ""release"", ""sony"", ""bloggie"", ""fan"", ""videos"", ""blog"", ""vlog""]"
2026-06-28,37Pc4cjk9pY,Vote Taylor: ACM Entertainer of the Year,2010-04-02T03:59:52Z,PT3M31S,344404,5,7260,806,10,none,public,processed,"[""taylor"", ""swift"", ""acm"", ""entertainer"", ""of"", ""the"", ""year""]"
2026-06-28,mxBSpHji2oo,A Hug From Taylor Swift - Challenge #1,2010-03-25T16:19:23Z,PT3M16S,888773,5,12845,1089,24,none,public,processed,"[""taylor"", ""swift"", ""hug"", ""from"", ""challenge"", ""help"", ""old"", ""lady"", ""across"", ""the"", ""street""]"
2026-06-28,kX6h4gDYLzM,Taylor Swift - Picture To Burn (Live From Clear Channel Stripped 2008 / Audio),2020-04-24T04:00:17Z,PT2M59S,7225,4,227,28,10,none,public,processed,"[""Taylor"", ""Swift"", ""Picture"", ""Burn"", ""(Live"", ""From"", ""Clear"", ""Channel"", ""Stripped"", ""2008"", ""Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,1-oRawNFmk4,Taylor Swift - Teardrops On My Guitar (Live From Clear Channel Stripped 2008 / Audio),2020-04-24T04:00:00Z,PT3M22S,8145,4,222,19,10,none,public,processed,"[""Taylor"", ""Swift"", ""Teardrops"", ""Guitar"", ""(Live"", ""From"", ""Clear"", ""Channel"", ""Stripped"", ""2008"", ""Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,cM2CXMcG5w8,#STYLEmemories Two,2015-02-19T03:15:08Z,PT15S,249581,4,10031,266,10,none,public,processed,"[""Taylor Swift (Celebrity)"", ""Taylor Swift (Musical Album)"", ""1989"", ""STYLE Music Video"", ""TS1989"", ""Music Video""]"
2026-06-28,sWgxCBXn2Y0,"Taylor Swift - #VevoCertified, Pt. 1: Award Presentation",2012-10-29T15:45:07Z,PT2M14S,3552864,4,16551,1643,10,none,public,processed,"[""Taylor"", ""Swift"", ""#VEVOCertified"", ""Pt."", ""Award"", ""Presentation"", ""Big"", ""Machine"", ""Records"", ""LLC."", ""Country"", ""Pop""]"
2026-06-28,IdMI-HCO5QY,"""Ours"" Behind-the-Scenes - The Office",2011-12-19T02:51:06Z,PT4M36S,289453,4,6426,564,10,none,public,processed,"[""taylor"", ""swift"", ""ours"", ""behind"", ""the"", ""scenes"", ""music"", ""video"", ""office""]"
2026-06-28,beGv3NTnduo,"""Ours"" Behind-the-Scenes - We're Making a Video",2011-12-07T22:23:13Z,PT2M8S,157166,4,3510,269,10,none,public,processed,"[""ours"", ""music"", ""video"", ""taylor"", ""swift"", ""behind"", ""the"", ""scenes""]"
2026-06-28,O0Mnebw_TJc,Speak Now World Tour Live CD/DVD - Available Now!,2011-11-22T17:54:03Z,PT1M28S,254517,4,5810,772,10,none,public,processed,"[""taylor"", ""swift"", ""dvd"", ""cd"", ""blu"", ""ray"", ""disc"", ""live"", ""tour"", ""speak"", ""now"", ""available""]"
2026-06-28,-CICulOcBQE,Taylor Swift WONDERSTRUCK Teaser,2011-09-21T22:10:38Z,PT40S,1209417,4,22133,1948,24,none,public,processed,"[""taylor"", ""swift"", ""wonderstruck"", ""fragrance"", ""elizabeth"", ""arden"", ""commercial"", ""teaser"", ""ad"", ""spot"", ""perfume""]"
2026-06-28,KWPrDngWZSQ,"Taylor Swift Speak Now Fan Video : Minneapolis, MN",2011-02-14T04:08:07Z,PT3M1S,57112,4,2365,408,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""sony"", ""minneapolis"", ""mn"", ""minnesota""]"
2026-06-28,qvcSth8LvEw,1 with a bullet.,2008-11-25T18:35:47Z,PT4M24S,821897,4,8380,1118,10,none,public,processed,"[""Taylor"", ""Swift"", ""Fearless""]"
2026-06-28,o_CgCUINYmQ,Taylor Swift - Untouchable (Live From Clear Channel Stripped 2008 / Audio),2020-04-24T04:00:17Z,PT3M49S,15372,3,325,33,10,none,public,processed,"[""Taylor"", ""Swift"", ""Untouchable"", ""(Live"", ""From"", ""Clear"", ""Channel"", ""Stripped"", ""2008"", ""Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,FydBi2b_eoA,Taylor Swift - Should've Said No (Live From Clear Channel Stripped 2008 / Audio),2020-04-24T04:00:08Z,PT3M54S,8682,3,186,29,10,none,public,processed,"[""Taylor"", ""Swift"", ""Should've"", ""Said"", ""(Live"", ""From"", ""Clear"", ""Channel"", ""Stripped"", ""2008"", ""Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,YUSPwqd4674,Taylor by Taylor Swift Fragrance Video Part 1,2013-07-01T11:07:59Z,PT31S,655376,3,10487,1012,10,none,public,processed,[]
2026-06-28,qbx_wdqaeV0,"""Starlight"" Song Preview from RED - Now Available",2012-11-02T14:48:28Z,PT1M28S,186104,3,2911,257,10,none,public,processed,"[""STARLIGHT""]"
2026-06-28,FNWq-pr5ON8,"Taylor Swift - #VevoCertified, Pt. 6: Mine (Taylor Commentary)",2012-10-29T15:45:07Z,PT4M17S,853909,3,11668,721,10,none,public,processed,"[""Taylor"", ""Swift"", ""#VEVOCertified"", ""Pt."", ""Mine"", ""(Taylor"", ""Commentary)"", ""Big"", ""Machine"", ""Records"", ""LLC."", ""Country"", ""Pop""]"
2026-06-28,KNKa1to1v6o,"""Treacherous"" Song Preview from RED - Now Available",2012-10-23T21:45:45Z,PT1M17S,188531,3,3734,469,10,none,public,processed,"[""taylor"", ""swift"", ""treacherous"", ""clip"", ""song"", ""preview"", ""red"", ""album""]"
2026-06-28,yHqjZUxaigo,"""Ours"" Behind-the-Scenes - Message of Ours",2011-12-16T22:10:23Z,PT1M50S,271856,3,6551,290,10,none,public,processed,"[""taylor"", ""swift"", ""behind"", ""the"", ""scenes"", ""music"", ""video"", ""ours"", ""message"", ""of""]"
2026-06-28,_zyYtE9di9A,"""Ours"" Behind-the-Scenes - ""The Story of the Video""",2011-12-08T21:06:20Z,PT1M50S,134305,3,2670,119,10,none,public,processed,"[""taylor"", ""swift"", ""behind"", ""the"", ""scenes"", ""footage"", ""ours"", ""music"", ""video""]"
2026-06-28,xIoApJgIw8U,Taylor Swift WONDERSTRUCK In-Store Appearances,2011-11-17T17:38:19Z,PT2M3S,278332,3,5684,552,24,none,public,processed,"[""taylor"", ""swift"", ""wonderstruck"", ""appearances"", ""belk"", ""macys"", ""perfume"", ""singer"", ""guitar"", ""country"", ""video""]"
2026-06-28,dlBQSxDuy2I,"Taylor Swift Speak Now Fan Video : Omaha, NE",2011-02-14T04:59:38Z,PT4M20S,57159,3,1943,312,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""sony"", ""omaha"", ""ne"", ""nebraska""]"
2026-06-28,Y3eRmLTN7FQ,Surprise! Taylor Wins 2 Teen Choice Awards!,2009-08-11T03:49:48Z,PT3M37S,448507,3,6877,1128,10,none,public,processed,"[""Taylor"", ""Swift"", ""Country"", ""Teen"", ""Choice"", ""Awards""]"
2026-06-28,I2LBLztkeDc,Taylor Swift - Christmases When You Were Mine (Audio),2019-12-07T02:43:41Z,PT3M9S,8162,2,186,10,10,none,public,processed,"[""Taylor"", ""Swift"", ""Christmases"", ""When"", ""You"", ""Were"", ""Mine"", ""(Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,aoYhTov8jsY,Taylor Swift reputation Stadium Tour - Official Merch,2018-05-01T23:26:41Z,PT31S,518366,2,41628,2311,10,none,public,processed,[]
2026-06-28,1D5E5KLkfsI,Taylor Swift's Worldwide Live Stream on Yahoo - Highlights,2014-08-19T06:54:29Z,PT3M31S,428333,2,8474,317,10,none,public,processed,"[""taylor swift"", ""shake it off"", ""live stream"", ""livestream"", ""yahoo"", ""abc"", ""1989"", ""music video"", ""dance"", ""dancing"", ""fans"", ""swifties"", ""announcement"", ""new album""]"
2026-06-28,UfRqjF_8IqQ,Taylor Swift RED Tour Asia announcement,2014-02-13T05:46:11Z,PT42S,276829,2,7503,1254,10,none,public,processed,"[""Taylor Swift (Musical Artist)"", ""Red Tour""]"
2026-06-28,Ac7wMLgLtpY,Taylor Swift on Style: Outtakes,2013-08-16T15:57:47Z,PT1M34S,193042,2,4532,260,10,none,public,processed,[]
2026-06-28,y9yIBAmBDtk,Taylor Swift on Style: Part 3,2013-08-12T15:13:58Z,PT1M32S,128734,2,3520,204,10,none,public,processed,[]
2026-06-28,LGA54hn8uwU,Taylor By Taylor Swift commercial: sneak peek,2013-06-13T18:02:25Z,PT20S,350688,2,12562,987,24,none,public,processed,[]
2026-06-28,1hdDXzS63SY,Taylor Swift - Billboard Milestone Award,2013-05-15T17:01:30Z,PT47S,109775,2,3770,388,24,none,public,processed,"[""Billboard"", ""Music Awards"", ""Milestone""]"
2026-06-28,JgkCFCOAn48,The RED Tour Australia/New Zealand Announcement!,2013-05-08T13:58:36Z,PT50S,241201,2,5520,1753,10,none,public,processed,"[""Australia (Country)"", ""New Zealand (Country)"", ""REDTour""]"
2026-06-28,OZJdxFEdjSU,VH1 StoryTellers - Taylor Swift - Nov 11 @ 11/10c,2012-11-07T17:26:22Z,PT16S,202005,2,4026,268,24,none,public,processed,"[""taylor"", ""swift"", ""vh1"", ""storytellers""]"
2026-06-28,75NpXm04S1I,"""The Lucky One"" Song Preview from RED - Now Available",2012-10-31T18:41:09Z,PT1M12S,213347,2,2234,220,10,none,public,processed,"[""taylor"", ""swift"", ""the"", ""lucky"", ""one"", ""song"", ""preview"", ""audio"", ""clip"", ""red"", ""album""]"
2026-06-28,Rcex4Nw6Z9U,"""Holy Ground"" Song Preview from RED - Now Available",2012-10-29T19:21:18Z,PT1M48S,125308,2,2184,209,10,none,public,processed,"[""taylor"", ""swift"", ""holy"", ""ground"", ""song"", ""clip"", ""audio"", ""preview"", ""red"", ""album""]"
2026-06-28,YcuEHj-Nr58,"Taylor Swift - #VEVOCertified, Pt. 2: Taylor On Making Music Videos",2012-10-29T15:45:07Z,PT2M43S,782580,2,10039,438,10,none,public,processed,"[""Taylor"", ""Swift"", ""#VEVOCertified"", ""Pt."", ""Making"", ""Music"", ""Videos"", ""Big"", ""Machine"", ""Records"", ""LLC."", ""Country"", ""Pop""]"
2026-06-28,TfjfzDIAIGE,"""The Last Time"" Song Preview from RED - Now Available",2012-10-26T19:48:19Z,PT1M32S,81744,2,1942,143,10,none,public,processed,"[""taylor"", ""swift"", ""red"", ""album"", ""the"", ""last"", ""time"", ""song"", ""preview"", ""audio"", ""clip""]"
2026-06-28,6OPPGOl7ctE,Win A Taylor Swift Performance on Your Campus!,2012-08-21T15:49:27Z,PT26S,347951,2,4994,1292,10,none,public,processed,"[""Chegg+FullBannerH264Viewer""]"
2026-06-28,QvNW_z1Y7Ls,"""Ours"" Behind-the-Scenes - That's a Wrap",2011-12-16T22:35:51Z,PT2M7S,170935,2,3280,172,10,none,public,processed,"[""taylor"", ""swift"", ""music"", ""video"", ""ours"", ""behind"", ""the"", ""scenes""]"
2026-06-28,wIvJI6mF1ME,"""Ours"" Behind-the-Scenes - Working with Taylor",2011-12-16T22:21:12Z,PT2M22S,168271,2,4842,138,10,none,public,processed,"[""taylor"", ""swift"", ""ours"", ""music"", ""video"", ""working"", ""with"", ""behind"", ""the"", ""scenes""]"
2026-06-28,Y89k5sfHBaw,"""Ours"" Behind-the-Scenes - Locations",2011-12-09T22:47:48Z,PT2M24S,101375,2,2514,135,10,none,public,processed,"[""ours"", ""behind"", ""the"", ""scenes"", ""locations"", ""taylor"", ""swift"", ""music"", ""video""]"
2026-06-28,h6CRgcouLuU,"""Ours"" Behind-the-Scenes - Zach",2011-12-09T18:38:29Z,PT1M58S,187202,2,3513,242,10,none,public,processed,"[""ours"", ""music"", ""video"", ""taylor"", ""swift"", ""behind"", ""the"", ""scenes""]"
2026-06-28,z___7lkxS0I,YouTube Presents Taylor Swift Q&A,2011-08-25T16:57:04Z,PT24S,328783,2,5452,2719,22,none,public,processed,"[""Taylor Swift"", ""Interview"", ""YouTube"", ""Q&A""]"
2026-06-28,9wXlz0f-2Zo,"Taylor Swift Speak Now Fan Video : Stockhold, Sweden",2011-02-14T05:32:11Z,PT3M7S,214009,2,2436,240,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""stockhold"", ""sweden""]"
2026-06-28,-0uRcwk818Y,"Taylor Swift Speak Now Fan Video : Nashville, TN",2011-02-14T04:33:28Z,PT3M57S,411108,2,3556,125,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""sony"", ""nashville"", ""tn"", ""tennessee""]"
2026-06-28,91EDAPQLsXc,"Taylor Swift Speak Now Fan Video : Chicago, IL",2011-02-14T03:50:44Z,PT3M32S,120224,2,2411,153,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""sony"", ""chicago"", ""illinois"", ""il""]"
2026-06-28,SvEbXNgvXWY,Taylor Swift RED Tour London announcement,2013-09-30T06:05:16Z,PT50S,211171,1,4715,1208,10,none,public,processed,"[""Red Tour"", ""Taylor Swift (Musical Artist)"", ""London (City/Town/Village)"", ""Europe (Continent)"", ""The O2 Arena (Olympic Venue)""]"
2026-06-28,41Zxe-tqjoE,Taylor Swift on Style: Part 4,2013-08-14T17:23:18Z,PT1M50S,116302,1,2930,136,10,none,public,processed,[]
2026-06-28,C2giKOnk588,#HiFromTaylor Teaser,2013-07-30T14:37:58Z,PT9S,154098,1,4370,401,10,none,public,processed,[]
2026-06-28,dgzN0Puq_hE,"""Everything Has Changed"" Song Preview from RED - Now Available",2012-11-01T20:36:58Z,PT1M33S,189598,1,2385,223,10,none,public,processed,"[""EVERYTHING"", ""HAS"", ""CHANGED""]"
2026-06-28,oo1CoPXIOuI,"""Sad Beautiful Tragic"" Song Preview from RED - Now Available",2012-10-30T16:54:49Z,PT1M42S,203502,1,2056,147,10,none,public,processed,"[""taylor"", ""swift"", ""sad"", ""beautiful"", ""tragic"", ""song"", ""preview"", ""audio"", ""clip"", ""red"", ""album""]"
2026-06-28,TGslPGte8Mw,"""Stay Stay Stay"" Song Preview from RED - Now Available",2012-10-26T19:48:41Z,PT1M17S,110870,1,2312,227,10,none,public,processed,"[""taylor"", ""swift"", ""stay"", ""song"", ""single"", ""clip"", ""preview"", ""audio"", ""red"", ""album""]"
2026-06-28,YszERgNNKnc,"""I Almost Do"" Song Preview from RED - Now Available",2012-10-26T15:31:35Z,PT1M7S,205881,1,2177,170,10,none,public,processed,"[""taylor"", ""swift"", ""almost"", ""do"", ""song"", ""clip"", ""audio"", ""red"", ""album"", ""record""]"
2026-06-28,7D6-_twz7YE,"""Ours"" Behind-the-Scenes - The Inspiration",2011-12-16T22:08:33Z,PT1M43S,120698,1,2880,106,10,none,public,processed,"[""taylor"", ""swift"", ""ours"", ""music"", ""video"", ""behind"", ""the"", ""scenes"", ""inspiration""]"
2026-06-28,0Ot5C6O-KfA,"""Ours"" Behind-the-Scenes - Director Casting",2011-12-13T21:05:40Z,PT2M28S,104108,1,2775,310,10,none,public,processed,"[""taylor"", ""swift"", ""ours"", ""music"", ""video"", ""behind"", ""the"", ""scenes"", ""director"", ""casting""]"
2026-06-28,HsLl-IL9c7E,"""Ours"" Behind-the-Scenes - Home Movies",2011-12-13T20:50:44Z,PT1M54S,139762,1,3313,269,10,none,public,processed,"[""taylor"", ""swift"", ""ours"", ""music"", ""video"", ""behind"", ""the"", ""scenes"", ""home"", ""movies""]"
2026-06-28,gPJ8PFeq9Xw,"""Ours"" Behind-the-Scenes - Taylor's Look",2011-12-09T23:00:19Z,PT2M13S,200191,1,3266,352,10,none,public,processed,"[""taylor"", ""swift"", ""look"", ""music"", ""video"", ""ours"", ""behind"", ""the"", ""scenes""]"
2026-06-28,lZNJnOrwDTQ,"Taylor Talks Hugging Fans - 60 Minutes, Sunday Nov 21 @ 7/6c CBS",2011-11-19T00:11:40Z,PT1M25S,200133,1,3589,382,24,none,public,processed,"[""taylor"", ""swift"", ""60"", ""minutes"", ""fans"", ""cbs"", ""country"", ""singer""]"
2026-06-28,fTFcFeQOeLo,"Taylor Swift Speak Now Fan Video : San Diego, CA",2011-02-14T05:05:59Z,PT3M23S,118793,1,1734,140,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""san"", ""diego"", ""ca"", ""california""]"
2026-06-28,rx86WwyoI7g,"Taylor Swift Speak Now Fan Video : Hampton, NJ",2011-02-14T04:39:17Z,PT3M57S,116876,1,1627,100,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""sony"", ""hampton"", ""new"", ""jersey"", ""nj""]"
2026-06-28,x_uxpBJQqCA,Opalite Official Music Video Extended Versions Part 1 & 2 out now at TaylorSwift.com ✨,2026-02-13T05:18:20Z,PT27S,612017,0,42137,805,10,none,public,processed,[]
2026-06-28,jgdFUoZzCI0,Taylor Swift – folklore: the long pond studio sessions | Official Trailer | Disney+,2020-11-24T13:15:46Z,PT1M57S,1574872,0,154863,11156,10,none,public,processed,"[""Taylor Swift"", ""Disney Plus"", ""Disney+"", ""folklore"", ""movie""]"
2026-06-28,cMXyjbxuxYQ,Taylor Swift - White Christmas (Audio),2019-12-07T01:16:54Z,PT2M38S,7951,0,147,6,10,none,public,processed,"[""Taylor"", ""Swift"", ""White"", ""Christmas"", ""(Audio)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-28,oWVYzCPs3nE,TaylorSwiftVEVO Live Stream,2017-12-01T21:00:48Z,P0D,0,0,63,1,10,upcoming,public,uploaded,[]
2026-06-28,e7HLU5-0VU4,Taylor Swift Live Stream,2017-09-26T22:54:35Z,P0D,0,0,94,0,10,upcoming,public,uploaded,[]
2026-06-28,EuT6nQvdcpo,"Q&A with Taylor on Taylor By Taylor Swift, the fragrance",2013-08-01T22:14:56Z,PT37S,248527,0,5957,419,10,none,public,processed,[]
2026-06-28,xmauy4h3rPg,Welcome to the Official Taylor Swift YouTube Channel!,2013-07-25T14:58:57Z,PT59S,107137,0,3931,441,10,none,public,processed,"[""Taylor Swift (Musical Artist)"", ""music""]"
2026-06-28,GDdVOpZkqRI,Vote Taylor Swift ACM Entertainer of the Year: VoteACM.com,2013-04-06T00:39:56Z,PT56S,130074,0,4128,490,10,none,public,processed,"[""acm"", ""entertainer"", ""of"", ""the"", ""year"", ""academy"", ""country"", ""music""]"
2026-06-28,CpwF5fw6dE0,"Taylor Swift Speak Now Fan Video : Ajalvir (Madrid), Spain",2011-02-14T05:19:09Z,PT3M19S,98007,0,2123,148,10,none,public,processed,"[""taylor"", ""swift"", ""speak"", ""now"", ""fan"", ""video"", ""album"", ""release"", ""bloggie"", ""madrid"", ""spain"", ""ajalvir""]"
2026-06-30,ko70cExuzZM,Taylor Swift - The Fate of Ophelia (Official Music Video),2025-10-05T23:00:06Z,PT3M59S,441909949,1822168,3541754,143586,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-30,e-ORhEE9VVg,Taylor Swift - Blank Space,2014-11-10T17:05:44Z,PT4M33S,3817804578,784681,16588193,692280,10,none,public,processed,"[""Taylor Swift"", ""Blank space"", ""taylor swift blank space"", ""1989"", ""1989 album"", ""pop. country"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特""]"
2026-06-30,nfWlot6h_JM,Taylor Swift - Shake It Off,2014-08-18T21:18:00Z,PT4M2S,3697322659,755990,14275009,605193,10,none,public,processed,"[""Taylor"", ""Swift"", ""Shake"", ""Off"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Pop"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特""]"
2026-06-30,hDU4GB1PTxc,"Taylor Swift - I Knew It, I Knew You (from Toy Story 5)",2026-06-07T19:00:36Z,PT3M4S,10700438,521352,251447,7960,10,none,public,processed,"[""taylor swift"", ""toy story 5""]"
2026-06-30,VuNIsY6JdUw,Taylor Swift - You Belong With Me,2009-06-16T22:02:30Z,PT3M49S,1748862884,252214,10708876,466046,10,none,public,processed,"[""Taylor"", ""Swift"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特""]"
2026-06-30,-CmadmM5cOk,Taylor Swift - Style,2015-02-13T13:20:01Z,PT4M3S,958892737,247775,4467658,170128,10,none,public,processed,"[""Taylor"", ""Style"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特"", ""Taylor Swift Style"", ""style taylor swift""]"
2026-06-30,8xg3vE8Ie_E,Taylor Swift - Love Story,2009-06-16T21:56:20Z,PT3M57S,820691190,236350,5785446,232895,10,none,public,processed,"[""Taylor"", ""LLC"", ""Country"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特"", ""taylor swift"", ""taylor swift love story"", ""love story tayllor swift""]"
2026-06-30,ic8j13piAhQ,Taylor Swift - Cruel Summer (Official Audio),2019-08-23T04:00:06Z,PT3M,294707863,223895,1678360,43639,10,none,public,processed,"[""Taylor"", ""Swift"", ""Cruel"", ""Summer"", ""(Visualizer)"", ""Pop""]"
2026-06-30,IdneKLhsWOQ,Taylor Swift - Wildest Dreams,2015-08-31T00:55:00Z,PT3M55S,1018146591,205540,5732160,241745,10,none,public,processed,"[""Taylor Swift"", ""Wildest Dreams"", ""한글자막"", ""日本語字幕"", ""subtítulos en español"", ""Türkçe Altyazılı"", ""Phụ đề tiếng Việt"", ""Subtitles in Tagalog"", ""Teks dalam Bahasa Indonesia"", ""उपशीर्षक हिंदी में"", ""Sarikata Dalam Bahasa Malaysia"", ""คำบรรยายภาษาไทย"", ""テイラー・スウィフト"", ""테일러 스위프트"", ""泰勒絲"", ""泰勒斯威夫特""]"
2026-06-30,u9raS7-NisU,Taylor Swift - Daylight (Official Audio),2019-08-23T04:00:07Z,PT4M55S,120606043,170537,784727,15271,10,none,public,processed,"[""Taylor"", ""Swift"", ""Daylight"", ""(Visualizer)"", ""Pop""]"
2026-06-30,igIfiqqVHtA,Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),2023-07-07T04:00:21Z,PT5M57S,99231119,157813,829031,18332,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""speak now taylors version"", ""taylor’s version"", ""speak now TV"", ""speak now taylor’s version"", ""speak now from the vault"", ""speak now vault songs"", ""speak now recrecording"", ""new taylor swift"", ""taylor swift album"", ""taylor swift speak now"", ""taylor speak now""]"
