date,scraped_at,country,chart_type,album_name,apple_music_id,rank,previous_rank,image_url,url,artist_name,release_date,genre_names
2026-04-12,2026-04-12T02:00:02,it,country_albums,The Fate of Ophelia (Loud Luxury Remix) - Single,1851309900,98,97,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0f/31/96/0f3196af-cc88-9938-02ce-0016fea0995f/25UM1IM77216.rgb.jpg/500x500bb.jpg,https://music.apple.com/it/album/the-fate-of-ophelia-loud-luxury-remix-single/1851309900,Taylor Swift & Loud Luxury,2025-11-06,Pop | Musica
2026-04-12,2026-04-12T02:00:02,it,country_albums,Taylor Swift Karaoke: reputation,1440935632,99,98,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/77/64/85/77648585-afe7-7036-c506-88dcd8f344b8/00843930034963.rgb.jpg/500x500bb.jpg,https://music.apple.com/it/album/taylor-swift-karaoke-reputation/1440935632,Taylor Swift,2018-03-09,Pop | Musica | Karaoke
2026-04-12,2026-04-12T02:00:02,it,country_albums,"the ""dropped your hand while dancing"" chapter - EP",1548507056,100,100,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a5/84/5a/a5845a2d-f9fc-ef27-fd14-4ac1d4ca8620/21UMGIM01624.rgb.jpg/500x500bb.jpg,https://music.apple.com/it/album/the-dropped-your-hand-while-dancing-chapter-ep/1548507056,Taylor Swift,2021-01-21,Alternativa | Musica
2026-04-12,2026-04-12T02:00:02,es,country_albums,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1742057774,1,2,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a4/86/59/a486593a-53c9-1c2a-5122-8f25339f7359/24UMGIM44778.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-tortured-poets-department-the-anthology/1742057774,Taylor Swift,2024-04-19,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,reputation,1440933849,2,3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/e6/06/ebe606da-e00f-82d3-47f3-b79904eed541/17UM1IM24651.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/reputation/1440933849,Taylor Swift,2017-11-10,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights (3am Edition),1650841512,3,7,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/59/13/5c/59135ccc-8425-415c-7f89-8aeada60088e/22UM1IM22440.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights-3am-edition/1650841512,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,folklore (deluxe version),1528112358,4,4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b5/80/dc/b580dca0-349d-036b-e09b-bd849f6affd8/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/folklore-deluxe-version/1528112358,Taylor Swift,2020-07-24,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,1989 (Deluxe Edition),1445881848,5,5,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fe/57/5f/fe575f85-b843-e190-b043-2605d5f6ec59/14UMGIM34830.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/1989-deluxe-edition/1445881848,Taylor Swift,2014-10-27,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Lover,1468058165,6,1,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/lover/1468058165,Taylor Swift,2019-08-23,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Life of a Showgirl,1833328839,7,6,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-life-of-a-showgirl/1833328839,Taylor Swift,2025-10-03,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Red (Taylor's Version) [+ A Message from Taylor],1590368448,8,13,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/15/38/9b/15389bf4-8074-06c3-11ee-655b5453af68/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/red-taylors-version-a-message-from-taylor/1590368448,Taylor Swift,2021-11-12,Pop | Música | Teen pop
2026-04-12,2026-04-12T02:00:02,es,country_albums,evermore (deluxe version),1547315522,9,8,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/44/e3/94/44e3945f-d613-09f8-538a-aba063d59358/20UM1IM14847.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/evermore-deluxe-version/1547315522,Taylor Swift,2020-12-11,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Life of a Showgirl,1838810949,10,9,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/58/8f/a9/588fa9a2-7cc5-f02c-9ce6-c986e0dc1c15/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-life-of-a-showgirl/1838810949,Taylor Swift,2025-10-03,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights (The Til Dawn Edition),1689131527,11,11,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a6/85/b9/a685b9f8-dad3-2ed7-58b2-ab7f64304505/23UMGIM58157.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights-the-til-dawn-edition/1689131527,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Red (Deluxe Version),1440873509,12,22,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e2/41/93/e24193c4-d766-d1a5-7370-51fa13177bdf/12UMGIM54089.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/red-deluxe-version/1440873509,Taylor Swift,2012-01-01,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,evermore,1544268281,13,16,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/bd/dd/54/bddd543b-4e0f-007b-1398-5fef90b963c3/20UM1IM14847.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/evermore/1544268281,Taylor Swift,2020-12-11,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,folklore,1524801260,14,12,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ca/f3/67/caf367a5-2cf6-6b2e-a891-97dc57b19f08/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/folklore/1524801260,Taylor Swift,2020-07-24,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,THE TORTURED POETS DEPARTMENT,1736268193,15,15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a8/45/fd/a845fd82-d5c1-bffe-806a-ed0700b1c589/24UMGIM29563.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-tortured-poets-department/1736268193,Taylor Swift,2024-04-19,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Fearless (Taylor's Version),1552791073,16,10,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/fearless-taylors-version/1552791073,Taylor Swift,2021-04-09,"Country | Música | Rock | Honky Tonk
 | Country contemporáneo"
2026-04-12,2026-04-12T02:00:02,es,country_albums,1989 (Taylor's Version) [Deluxe],1713845538,17,17,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8e/35/6c/8e356cc2-0be4-b83b-d29e-b578623df2ac/23UM1IM34052.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/1989-taylors-version-deluxe/1713845538,Taylor Swift,2023-10-27,Pop | Música | Teen pop
2026-04-12,2026-04-12T02:00:02,es,country_albums,You're Losing Me (From The Vault) - Single,1718576580,18,18,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d8/a2/e6/d8a2e6ad-e7e3-b28c-38b4-e699bb2921ae/23UM1IM57610.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/youre-losing-me-from-the-vault-single/1718576580,Taylor Swift,2023-05-26,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,1989,1445888258,19,20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/32/1d/8e/321d8e9e-d806-b545-fd30-5c7aef575abc/14UMGIM34829.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/1989/1445888258,Taylor Swift,2014-01-01,Pop | Música | Rock
2026-04-12,2026-04-12T02:00:02,es,country_albums,Wildest Dreams (Taylor's Version) - Single,1586258768,20,19,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ed/30/f4/ed30f477-eb14-00f9-1769-47bd822a03d6/21UM1IM17048.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/wildest-dreams-taylors-version-single/1586258768,Taylor Swift,2021-09-17,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights,1649434004,21,26,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/3d/01/f2/3d01f2e5-5a08-835f-3d30-d031720b2b80/22UM1IM07364.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights/1649434004,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Speak Now (Taylor's Version),1690839749,22,14,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9f/3c/0a/9f3c0a60-f9e0-a34e-60e5-0be1f182896b/23UMGIM63932.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/speak-now-taylors-version/1690839749,Taylor Swift,2023-07-07,Country | Música | Country contemporáneo
2026-04-12,2026-04-12T02:00:02,es,country_albums,1989 (Taylor's Version),1708308989,23,21,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c1/31/18/c131181b-ca3e-d945-16b2-48ea6bcd64d4/23UM1IM11868.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/1989-taylors-version/1708308989,Taylor Swift,2023-10-27,Pop | Música | Teen pop
2026-04-12,2026-04-12T02:00:02,es,country_albums,Only The Young (Featured in Miss Americana) - Single,1496696596,24,24,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/b7/e6/8a/b7e68a1a-6beb-6187-3cdc-ecd3dbf0257e/20UMGIM04837.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/only-the-young-featured-in-miss-americana-single/1496696596,Taylor Swift,2020-01-31,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,All Of The Girls You Loved Before - Single,1676967257,25,25,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/22/1b/74/221b7454-3eb1-1117-66fd-d3b18ffc573a/19UMGIM53909.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/all-of-the-girls-you-loved-before-single/1676967257,Taylor Swift,2023-03-17,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Fearless (Platinum Edition),1452879607,26,27,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/fearless-platinum-edition/1452879607,Taylor Swift,2009-01-01,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Taylor Swift (Deluxe Edition),1440802681,27,28,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/69/9e/92/699e92bb-b589-27f7-bdd1-d0cdc8a061e4/08UMGIM21979.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/taylor-swift-deluxe-edition/1440802681,Taylor Swift,2006-10-24,"Country | Música | Rock | Country contemporáneo | Honky Tonk
"
2026-04-12,2026-04-12T02:00:02,es,country_albums,Speak Now (Bonus Track Version),1440724790,28,23,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/14/b0/54/14b054b1-cd29-6148-9141-3d7a05572cdf/10UMGIM23564.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/speak-now-bonus-track-version/1440724790,Taylor Swift,2010-01-01,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Speak Now,1440493756,29,29,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a3/a1/1b/a3a11bc2-ffd0-0deb-c91d-6dfef7e97848/10UMGIM28124.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/speak-now/1440493756,Taylor Swift,2010-01-01,"Pop | Música | Country | Honky Tonk
 | Country contemporáneo | Rock"
2026-04-12,2026-04-12T02:00:02,es,country_albums,Fearless (International Version),1440748115,30,31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/d5/21/fdd5219e-a9ce-27a8-0ee4-e2da1cc55cc0/09UMGIM02385.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/fearless-international-version/1440748115,Taylor Swift,2009-11-11,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Lover (Remix) [feat. Shawn Mendes] - Single,1487757227,31,32,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/66/80/16/6680164a-5dd7-1da5-d1d0-63763fb2e4b2/19UM1IM02940.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/lover-remix-feat-shawn-mendes-single/1487757227,Taylor Swift,2019-11-13,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Joker And The Queen (feat. Taylor Swift) - Single,1608894948,32,34,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7b/36/ec/7b36ec5a-d752-167b-849f-2e6f8bdf90d5/190296267987.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-joker-and-the-queen-feat-taylor-swift-single/1608894948,Ed Sheeran,2022-02-11,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,folklore,1524793738,33,30,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7c/04/ba/7c04ba17-2ff8-21b3-0ac0-7d141f86e924/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/folklore/1524793738,Taylor Swift,2020-07-24,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1541904688,34,33,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/0f/a0/14/0fa0144d-6cd5-792a-1589-3e1f0c25db49/20UM1IM08851.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/folklore-the-long-pond-studio-sessions-from-the/1541904688,Taylor Swift,2020-11-25,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,All Too Well (Sad Girl Autumn Version) [Recorded at Long Pond Studios] - Single,1596155189,35,35,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9a/75/35/9a753585-a52f-8485-46e3-3017f5a69df6/21UM1IM45600.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/all-too-well-sad-girl-autumn-version-recorded-at-long/1596155189,Taylor Swift,2021-11-18,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Life of a Showgirl + Acoustic Collection,1850496031,36,36,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0e/e5/c7/0ee5c717-114f-f4e8-9f7c-e92dd6eb9152/25UM1IM74420.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-life-of-a-showgirl-acoustic-collection/1850496031,Taylor Swift,2025-11-07,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Christmas Tree Farm - Single,1490369893,37,37,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ca/55/5a/ca555a0e-c360-26e6-437d-098b0089482a/19UM1IM09492.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/christmas-tree-farm-single/1490369893,Taylor Swift,2019-12-06,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights (3am Edition),1650859878,38,51,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ff/e8/8a/ffe88ac5-9468-0671-9968-3438faad2cc1/22UM1IM22512.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights-3am-edition/1650859878,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Red (Taylor's Version) [Video Deluxe],1595423133,39,38,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/94/95/85/94958532-4e64-f3b3-84b2-f4d207e31c85/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/red-taylors-version-video-deluxe/1595423133,Taylor Swift,2021-11-15,Pop | Música | Teen pop
2026-04-12,2026-04-12T02:00:02,es,country_albums,This Love (Taylor's Version) - Single,1622051038,40,39,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d3/34/1d/d3341d9b-f10e-1406-180b-99750f7cad26/22UMGIM47170.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/this-love-taylors-version-single/1622051038,Taylor Swift,2022-05-06,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Red (Karaoke Edition),1445890163,41,40,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/24/9d/c5/249dc52e-452b-549b-4e9e-90a5b12cba66/00602537315482.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/red-karaoke-edition/1445890163,Taylor Swift,2013-01-01,"Karaoke | Música | Rock | Country | Honky Tonk
 | Country contemporáneo | Pop | Teen pop"
2026-04-12,2026-04-12T02:00:02,es,country_albums,We Are Never Ever Getting Back Together - Single,1445038730,42,41,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1c/67/b8/1c67b89b-ae64-c01a-b515-32984e155e2f/12UMDIM00612.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/we-are-never-ever-getting-back-together-single/1445038730,Taylor Swift,2012-01-01,Country | Música | Rock
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights,1645937456,43,47,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/8b/59/4b/8b594b75-5a1a-9a39-e003-b227d09d5b37/22UM1IM07364.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights/1645937456,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,the lakes (original version) - Single,1577980739,44,42,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a4/ee/a2/a4eea252-3abd-4b63-90db-1d1c43fb017d/21UMGIM69696.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-lakes-original-version-single/1577980739,Taylor Swift,2021-07-24,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Cornelia Street (Live From Paris) - Single,1513212576,45,43,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/81/32/b0/8132b068-3866-006d-1793-b67473e43a04/20UMGIM36104.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/cornelia-street-live-from-paris-single/1513212576,Taylor Swift,2020-05-18,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Midnights (3am Edition / Video Deluxe),1651516410,46,44,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/03/3f/fc/033ffc8e-92c9-a104-d1d8-2737764cd42f/22UM1IM21884.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/midnights-3am-edition-video-deluxe/1651516410,Taylor Swift,2022-10-21,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,"Sweeter Than Fiction (From ""One Chance"") - Single",1445315446,47,45,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/70/86/fd/7086fdfa-43e6-091f-b84e-6f2e813dad58/00602537602889.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/sweeter-than-fiction-from-one-chance-single/1445315446,Taylor Swift,2013-01-01,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Fate of Ophelia (Alone In My Tower Acoustic Version) - Single,1849693107,48,46,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/71/bb/f3/71bbf388-9714-0193-1445-cc5815b97c90/25UM1IM72968.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-fate-of-ophelia-alone-in-my-tower-acoustic/1849693107,Taylor Swift,2025-10-31,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,"Safe & Sound (From ""The Hunger Games"" Soundtrack) [feat. The Civil Wars] - Single",1445870930,49,50,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/83/20/f1/8320f10b-2a16-c8bc-ad2c-af95cefc73cb/11UMGIM52798.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/safe-sound-from-the-hunger-games-soundtrack-feat/1445870930,Taylor Swift,2011-01-01,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Life of a Showgirl,1842897453,50,49,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/30/0c/5a/300c5a57-d3be-a170-f880-f63380ca6312/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-life-of-a-showgirl/1842897453,Taylor Swift,2025-10-03,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,If This Was A Movie (Taylor's Version) - Single,1676967739,51,52,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b4/7a/aa/b47aaad3-7764-1d69-1f18-5bc66fe0c946/21UMGIM09915.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/if-this-was-a-movie-taylors-version-single/1676967739,Taylor Swift,2023-03-17,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Taylor Swift Holiday Collection - EP,1439806628,52,53,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c6/01/8b/c6018b3e-ae83-e5ed-9003-5ddb70f4d237/18OPBMR00132.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-taylor-swift-holiday-collection-ep/1439806628,Taylor Swift,2007-10-14,Festividades | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,"Carolina (From The Motion Picture ""Where The Crawdads Sing"") - Single",1631018069,53,54,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/51/5f/41/515f417f-19d6-ea22-e1fb-acebc2ba4f23/22UMGIM67563.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/carolina-from-the-motion-picture-where-the-crawdads/1631018069,Taylor Swift,2022-06-24,Banda sonora | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Bad Blood (feat. Kendrick Lamar) - Single,1445058696,54,55,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/16/ac/6f/16ac6fdc-f3cd-6588-bd58-163cf41f7e58/00843930018314.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/bad-blood-feat-kendrick-lamar-single/1445058696,Taylor Swift,2015-05-17,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1742073690,55,48,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a3/8a/8d/a38a8de5-ae11-154c-dca5-221e6549caee/24UMGIM44778.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-tortured-poets-department-the-anthology/1742073690,Taylor Swift,2024-04-19,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,...Ready For It? (BloodPop® Remix) - Single,1444620319,56,56,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/a9/80/32/a980324c-4be6-146e-7f11-30afe97a299e/00843930034222.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/ready-for-it-bloodpop-remix-single/1444620319,Taylor Swift & BloodPop®,2017-12-01,Pop | Música | Rock
2026-04-12,2026-04-12T02:00:02,es,country_albums,Lover (First Dance Remix) - Single,1489256793,57,57,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f1/9f/57/f19f57b8-cdad-9c09-abfd-0d8c5ff50943/19UM1IM06850.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/lover-first-dance-remix-single/1489256793,Taylor Swift,2019-11-26,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,The Cruelest Summer - Single,1712547428,58,58,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ec/80/be/ec80be7c-5e3c-4ac9-ac24-2f51cddabfa3/23UM1IM30381.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/the-cruelest-summer-single/1712547428,Taylor Swift,2023-10-19,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Speak Now - World Tour Live,1413627031,59,59,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/0f/ba/81/0fba81cd-a026-a6db-47b8-26c13fadac1b/00843930036974.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/speak-now-world-tour-live/1413627031,Taylor Swift,2011-11-21,Country | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Love Story (Remix Bundle) - Single,1445127368,60,60,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/81/9c/c3/819cc325-dbb4-8a47-6100-2a53a012690b/00602517998919.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/love-story-remix-bundle-single/1445127368,Taylor Swift,2009-01-01,Pop | Música | Dance | Country
2026-04-12,2026-04-12T02:00:02,es,country_albums,Delicate (Seeb Remix) - Single,1395482302,61,61,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e5/c6/67/e5c6670d-694d-c96c-e71a-a2e4067fef96/00843930036417.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/delicate-seeb-remix-single/1395482302,Taylor Swift & Seeb,2018-06-08,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,cardigan (cabin in candlelight version) - Single,1525625074,62,62,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d5/74/26/d57426e8-e291-ac08-901b-b84726287f1f/20UMGIM66263.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/cardigan-cabin-in-candlelight-version-single/1525625074,Taylor Swift,2020-07-30,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Fearless (Platinum Edition),1440670509,63,63,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d2/01/35/d2013587-6236-59d0-1b7c-a26e61dc14d3/09UMGIM38836.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/fearless-platinum-edition/1440670509,Taylor Swift,2009-01-01,"Pop | Música | Country | Honky Tonk
 | Country contemporáneo | Rock"
2026-04-12,2026-04-12T02:00:02,es,country_albums,Anti-Hero (ILLENIUM Remix) - Single,1655024524,64,65,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e8/dc/f3/e8dcf385-4f03-088f-3760-5d70e7fbc464/22UM1IM34588.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/anti-hero-illenium-remix-single/1655024524,Taylor Swift & ILLENIUM,2022-11-18,Pop | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,evermore,1544275966,65,64,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/82/33/6e/82336ed3-3d1b-e920-b0a7-61775acd0f33/20UM1IM14847.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/evermore/1544275966,Taylor Swift,2020-12-11,Alternativa | Música
2026-04-12,2026-04-12T02:00:02,es,country_albums,Daylight (Live From Paris) - Single,1513198628,66,66,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/f4/04/ec/f404ec23-7d5a-4438-1d6d-9b0364d0a5fb/20UMGIM36106.rgb.jpg/500x500bb.jpg,https://music.apple.com/es/album/daylight-live-from-paris-single/1513198628,Taylor Swift,2020-05-18,Pop | Música
