date,week_start,rank,album_id,title,weekly_streams,units_am,units_am_ts,units_am_overall,units_spotify,units_charts,units_surplus,total_units,track_count,prev_rank,change,rank_change,percentage_change,weeks_on_chart,peak_position,times_at_peak
2025-07-31,2025-07-25,7,1989,1989,26037177,553400,553400,0,18226023,0,26037177,18779423,17,7,,0,0.1,60,5,4
2025-07-31,2025-07-25,8,red_taylor_s_version,Red (Taylor's Version),19085942,3099040,3099040,0,13360161,0,19085942,16459201,34,8,,0,-0.1,60,7,9
2025-07-31,2025-07-25,9,1989_taylor_s_version,1989 (Taylor's Version),19640961,1770880,1770880,0,13748674,0,19640961,15519554,22,9,,0,0.1,60,5,6
2025-07-31,2025-07-25,10,speak_now_taylor_s_version,Speak Now (Taylor's Version),15354762,2102920,2102920,0,10748331,0,15354762,12851251,22,10,,0,0.1,60,9,38
2025-07-31,2025-07-25,11,evermore,evermore,14427514,1881560,1881560,0,10099261,0,14427514,11980821,17,11,,0,0.6,60,10,2
2025-07-31,2025-07-25,12,red,Red,6692309,221360,221360,0,4684616,0,6692309,4905976,20,12,,0,0.4,60,12,15
2025-07-31,2025-07-25,13,taylor_swift,Taylor Swift,3766577,1438840,1438840,0,2636604,0,3766577,4075444,15,13,,0,-0.2,60,12,42
2025-07-31,2025-07-25,14,speak_now,Speak Now,4912826,332040,332040,0,3438977,0,4912826,3771017,17,14,,0,0.4,18,9,1
2025-08-06,2025-07-31,1,folklore,folklore,92198257,1881560,1881560,0,69910174,17904654,74293603,71791734,26,1,,0,52.3,31,1,15
2025-08-06,2025-07-31,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,42710461,3431080,3431080,0,29897322,0,42710461,33328402,32,2,,0,0.5,31,1,16
